,location,totaltweets,retweetcount,hashtags,date,Clean Text,Sentiment
1071,"Frederiksberg, Denmark",3777,47,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-12 07:58:47,   det er en skandale  at der ikke er udført en systematisk undersøgelse af koagulationssystemsaktivering før vaccinegodkendelserne   og at de regulatoriske myndigheder har godkendt vaccinerne på trods af det        ,-1.0
1072,"Frederiksberg, Hovedstaden",102044,2,"['dkgreen', 'dkpol']",2021-08-12 07:42:41,selvom  siden nedenstående har omorganiseret  så har vi stadig ingen central organisation til at drive og facilitere  omstilling   det skal vi have  ligesom der under covid  peak blev lavet en dedikeret styrelse  styrelsen for forsyningssikkerhed   ,2.0
1073,#eUSSR-vassalstate denmark,48495,3,['Covid19dk'],2021-08-12 07:40:51,hvilket ord vil du bruge på det seneste  ½års  restriktioner ,0.0
1074,"Frederiksberg, Denmark",3777,0,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-12 07:29:50,  ja  det er bekymrende  og der er brug for en hurtig systematisk undersøgelse af ddimer profil efter vaccination for alle de betinget godkendte vacciner  f eks  baseline før                                   dage        ,1.0
1075,,2173,0,"['COVID19dk', 'sundpol']",2021-08-12 07:17:20,skal de ældre  mennesker med kroniske sygdommen og handicap betale dobbelt for konsekvenserne af    hvem spørger  om ikke den regning bør tages af           eller      ,-3.0
1076,"Frederiksberg, Denmark",3777,2,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-12 07:12:53,   producenten har ansvaret for at udføre de relevante toxikologiske og kliniske undersøgelser mhp  virkning og sikkerhed   og det er de regulatoriske myndigheders ansvar at sikre  det er udført og acceptabelt        ,2.0
1077,,3746,0,"['covid19dk', 'proportioner']",2021-08-12 07:09:10,  de skal ned og købe cigaretter  slik og alkohol så de kan holde ud at sidde hjemme   ,0.0
1078,Denmark,8301,4,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-12 07:08:06,   godkendelsesprocessen for lægemidler kontrollerer at de virker  og at de er sikre  det forudsætter for alle sprotein vaccinerne en organspecifik kortlægning af ace  interaktion   det er ikke udført        ,1.0
1079,"Frederiksberg, Denmark",3777,4,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-12 07:02:33,   godkendelsesprocessen for lægemidler kontrollerer at de virker  og at de er sikre  det forudsætter for alle sprotein vaccinerne en organspecifik kortlægning af ace  interaktion   det er ikke udført        ,1.0
1080,,744,28,"['dkpol', 'dkmedier', 'coronadk', 'covid19dk', 'sundpol', 'dksund']",2021-08-12 06:55:31,israels massevaccination      stigning i hjertestop og hjerteanfald i alderen             stigning i hjerteanfald i alderen               ,0.0
1081,,1197,0,"['uddannelse', 'uddpol', 'erasmus']",2021-08-12 06:53:12,covid   skabte en lynomstilling  digitalisering af undervisning gennemført på en uge  fysiske uddannelsessteder mistede pludselig deres betydning  årets voksenlæringskonference epale sætter spot på de mange udfordringer    ,2.0
1082,Close to you..,66468,2,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-12 06:50:05, fda advarer om sjældne tilfælde af hjertebetændelse og nu bl a  det her  men tweetet herover får et label om at vaccinerne er sikre   selv om det ikke har noget med indholdet at gøre         ,-1.0
1083,Close to you..,66468,9,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-12 06:49:42, så fik videoen her en advarsel om at være misleading fordi health officials consider covid   vaccines safe for most people  men han taler om efficacy ikke safety   magthavere vil definere virkeligheden        ,-1.0
1084,Close to you..,66468,46,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-12 06:49:25,alle bør lytte til det her indlæg som  har gjort mig opmærksom på   det er fremragende         ,4.0
1085,"Frederiksberg, Denmark",3777,2,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-12 06:48:28, fda advarer om sjældne tilfælde af hjertebetændelse og nu bl a  det her  men tweetet herover får et label om at vaccinerne er sikre   selv om det ikke har noget med indholdet at gøre         ,-1.0
1086,,10,18,['covid19dk'],2021-08-12 06:46:27,vi har opdateret de generelle smitteforebyggende anbefalinger  blandt andet er anbefalingen om afstand mellem personer ændret  de nye anbefalinger er mulige på grund af den høje tilslutning til vaccinationerne mod covid     ,6.0
1087,Copenhagen,2382,9,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-12 06:23:07, så fik videoen her en advarsel om at være misleading fordi health officials consider covid   vaccines safe for most people  men han taler om efficacy ikke safety   magthavere vil definere virkeligheden        ,-1.0
1089,Soenderborg Denmark,35421,0,"['covid19', 'Frankrig']",2021-08-12 06:08:52, hospitalerne i frankrig er presset af   sundhedssystemet bryder sammen i   ikke i dk   måske fortjener den detalje selvstændig opmærksomhed  ,-2.0
1090,"Frederiksberg, Denmark",3777,1,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-12 06:01:51,   kendt fordelingen af ace  i væv og organer  bemærk at ekspressionen i luftveje og lunger er fundet lav sammenlignet med mange andre organsystemer          ,0.0
1091,"Frederiksberg, Denmark",3777,13,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-12 06:01:49,   no surprise   se opsummering i tweet herunder af den kendte viden om ekspressionen af ace  i forskellige organer   nyrerne er et af organsystemerne med høj ekspression          ,0.0
1092,Capital Region,2326,9,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-12 06:00:25, så fik videoen her en advarsel om at være misleading fordi health officials consider covid   vaccines safe for most people  men han taler om efficacy ikke safety   magthavere vil definere virkeligheden        ,-1.0
1093,Cph,3157,2,"['covid19dk', 'sundpol', 'dksund']",2021-08-12 05:48:18,i de rige lande er der givet     vaccinedoser pr      borgere  mens der i de fattige lande kun er givet    skulle vi ikke fokuseret på at få distribueret vacciner til de fattige lande  før vi begynder på en    dosis     ,0.0
1094,,3730,14,"['BeskytBørneneModCovid19', 'SikreSkoler', 'COVID19', 'dkpol']",2021-08-12 05:40:01,svensk pandemistrategi i danske skoler  ikke med vores børn  ørnenemodcovid      ,0.0
1095,"Holbæk, Danmark",2871,4,"['dkmedier', 'dkpol']",2021-08-12 05:32:46,  måske skulle du  viske senior tænketank i  øre  du kunne også nævne  høringssvar vedr  covid   relateret merarbejde  hvori modregningen hos pensionister får en over nakken    ,0.0
1096,,32055,28,"['dkpol', 'dkmedier', 'coronadk', 'covid19dk', 'sundpol', 'dksund']",2021-08-12 05:28:21,israels massevaccination      stigning i hjertestop og hjerteanfald i alderen             stigning i hjerteanfald i alderen               ,0.0
1097,,27043,28,"['dkpol', 'dkmedier', 'coronadk', 'covid19dk', 'sundpol', 'dksund']",2021-08-12 05:26:45,israels massevaccination      stigning i hjertestop og hjerteanfald i alderen             stigning i hjerteanfald i alderen               ,0.0
1098,United States,28249,0,"['COVID19', 'MyanmarCovidSOS', 'Aug12Coup', 'WhatsHappeningInMyanmar']",2021-08-12 05:20:08, situation in myanmar       ,0.0
1099,,11,0,[],2021-08-12 05:16:27,  covid   ñä ñä ikr,0.0
1100,European Union 🇪🇺,230876,14,"['BeskytBørneneModCovid19', 'SikreSkoler', 'COVID19', 'dkpol']",2021-08-12 05:06:25,svensk pandemistrategi i danske skoler  ikke med vores børn  ørnenemodcovid      ,0.0
1101,,1212,2,"['covid19dk', 'sundpol', 'dksund']",2021-08-12 04:50:00,i de rige lande er der givet     vaccinedoser pr      borgere  mens der i de fattige lande kun er givet    skulle vi ikke fokuseret på at få distribueret vacciner til de fattige lande  før vi begynder på en    dosis     ,0.0
1102,Copenhagen,13169,46,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-12 04:26:03,alle bør lytte til det her indlæg som  har gjort mig opmærksom på   det er fremragende         ,4.0
1103,København ,82562,0,[],2021-08-12 04:15:48, tænker på  som efter at have været syg af covid   blev vaccineret  nå ja  han er jo også  efter   skilsmisser  blevet gift for første gang  if den katolske kirke    sådan er der så meget   mon den katolske kirke anser hans børn som en samling bastarder ,-2.0
1104,Jægersborg,5073,1,"['covid19dk', 'PSwebinar', 'patientsikkerhed', 'sundkom', 'REMOTE']",2021-08-12 04:05:09, har for alvor sat skub i de digitale møder  på et  den    september får du viden fra to projekter som haft fokus på sikker kommunikation mellem borger og sundhedspersonale på digitale platforme      ,2.0
1105,Live in Sunny Danmark,32665,9,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-12 02:57:57, så fik videoen her en advarsel om at være misleading fordi health officials consider covid   vaccines safe for most people  men han taler om efficacy ikke safety   magthavere vil definere virkeligheden        ,-1.0
1106,Danmark,800,9,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-12 02:29:14, så fik videoen her en advarsel om at være misleading fordi health officials consider covid   vaccines safe for most people  men han taler om efficacy ikke safety   magthavere vil definere virkeligheden        ,-1.0
1107,"Flying rock, named Earth",3978,28,"['dkpol', 'dkmedier', 'coronadk', 'covid19dk', 'sundpol', 'dksund']",2021-08-12 01:16:21,israels massevaccination      stigning i hjertestop og hjerteanfald i alderen             stigning i hjerteanfald i alderen               ,0.0
1108,"Galway, Ireland",42430,0,"['ModernaVaccine', 'immune']",2021-08-12 00:05:38, produced stronger  responses in older folk ,0.0
1109,USA / TR,2359,9,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-11 23:16:31, så fik videoen her en advarsel om at være misleading fordi health officials consider covid   vaccines safe for most people  men han taler om efficacy ikke safety   magthavere vil definere virkeligheden        ,-1.0
1110,,707,9,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-11 22:48:44, så fik videoen her en advarsel om at være misleading fordi health officials consider covid   vaccines safe for most people  men han taler om efficacy ikke safety   magthavere vil definere virkeligheden        ,-1.0
1111,Denmark,6195,0,['covid19'],2021-08-11 22:38:32,  kilde på vaccineret  der har skabt en mutation  ,0.0
1112,"Midtjylland, Danmark",2220,2,[],2021-08-11 22:31:34,   hvis det var tilfældet  hvordan kan det så være  at et flertal af partierne afviser borgerne  senior tænketanken  dansk arbejdsgiverforening  krifa  cepos mv omkring modregningen hos pensionister  og kun vedtager midlertidig lappe løsning  l     i covid   regi ,1.0
1113,"Frederiksberg, Denmark",3777,9,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-11 22:29:47, så fik videoen her en advarsel om at være misleading fordi health officials consider covid   vaccines safe for most people  men han taler om efficacy ikke safety   magthavere vil definere virkeligheden        ,-1.0
1114,Sorø,2367,2,[],2021-08-11 22:26:52,   hvis det var tilfældet  hvordan kan det så være  at et flertal af partierne afviser borgerne  senior tænketanken  dansk arbejdsgiverforening  krifa  cepos mv omkring modregningen hos pensionister  og kun vedtager midlertidig lappe løsning  l     i covid   regi ,1.0
1115,"Roskilde, Danmark",120,4,"['dkmedier', 'dkpol']",2021-08-11 22:26:40,  måske skulle du  viske senior tænketank i  øre  du kunne også nævne  høringssvar vedr  covid   relateret merarbejde  hvori modregningen hos pensionister får en over nakken    ,0.0
1116,International,71802,0,"['COVID19', 'covax', 'Norway']",2021-08-11 22:16:15, en skam at dere ikke vil la uland få første dose  så sitter vi og ruger på dose     shame on  for hugging for a  rd dose of covid vaccine while most of the world dont have accses   coward ,-2.0
1117,,2196,3,"['BeskytBørneneModCovid19', 'SikreSkoler', 'COVID19', 'dkpol']",2021-08-11 22:09:00,skriv til os her  til vores facebook inbox eller email  ørnenemodcovid      ,0.0
1118,"Odder, Danmark",1185,4,"['dkmedier', 'dkpol']",2021-08-11 22:03:22,  måske skulle du  viske senior tænketank i  øre  du kunne også nævne  høringssvar vedr  covid   relateret merarbejde  hvori modregningen hos pensionister får en over nakken    ,0.0
1119,,7389,28,"['dkpol', 'dkmedier', 'coronadk', 'covid19dk', 'sundpol', 'dksund']",2021-08-11 21:18:57,israels massevaccination      stigning i hjertestop og hjerteanfald i alderen             stigning i hjerteanfald i alderen               ,0.0
1120,"Midtjylland, Danmark",2220,4,"['dkmedier', 'dkpol']",2021-08-11 21:00:46,  måske skulle du  viske senior tænketank i  øre  du kunne også nævne  høringssvar vedr  covid   relateret merarbejde  hvori modregningen hos pensionister får en over nakken    ,0.0
1121,Sorø,2367,4,"['dkmedier', 'dkpol']",2021-08-11 20:59:22,  måske skulle du  viske senior tænketank i  øre  du kunne også nævne  høringssvar vedr  covid   relateret merarbejde  hvori modregningen hos pensionister får en over nakken    ,0.0
1122,,1976,0,[],2021-08-11 20:41:53,  derudover kan man fremhæve pandemrix og thalidomid  når det indtil videre ser ud til  at børn rammes mildt med covid    er det da netop vigtigt også at lære af vores medicinhistorik og debattere offentligt  læger har også uenige  og skal have plads til at udveksle tanker på some ,3.0
1123,Danmark,6911,28,"['dkpol', 'dkmedier', 'coronadk', 'covid19dk', 'sundpol', 'dksund']",2021-08-11 20:39:01,israels massevaccination      stigning i hjertestop og hjerteanfald i alderen             stigning i hjerteanfald i alderen               ,0.0
1124,Jylland,5854,1,[],2021-08-11 20:33:36,verden er så sindsyg  at med lidt held  så dør jeg under   timer lang operation på mandag     meeen trods masser af kroniske sygdomme  så døde jeg ikke af covid    så jeg dør sgu nok heller ikke på mandag  ,-2.0
1125,Nordic,53547,1,"['dkpol', 'sundhedforalle', 'covid19dk']",2021-08-11 20:22:01,propaganda i børnehøjde censureret læge kritiserer sundhedsmyndighederne       ,-6.0
1126,,4364,0,[],2021-08-11 20:02:36,      det bliver nemt til en dans i et minefelt når det drejer sig om vacciner   kan du bekræfte at du ikke fraråder covid   vaccination at de      årige  der er anbefalet af myndighederne   med børn i dit oprindelige tweet mente du børn under    ,2.0
1127,,148666,1,"['COVID19', 'dkaid']",2021-08-11 19:56:49,læs årsrapporten fra vores strategiske partnerskab med   hvis du er nysgerrig på  hvordan vi har arbejdet i vest og østafrika under  det seneste år og hvordan de seje unge mennesker  vi arbejder for og sammen med  har knoklet det seneste år   ,2.0
1128,,148666,9,"['dksund', 'Covid19dk']",2021-08-11 19:54:36,modstanden mod vaccinerne falder i takt med  at vaccinerne ruller ud     ,0.0
1129,Denmark,6010,0,"['COVID', 'coronavirus', 'COVID19']",2021-08-11 19:53:28,skræmmende  andre medier burde gøre opmærksom på det  så de unge kan passe på sig selv  virus har ikke glemt os  selv om vi lader som om        ,-2.0
1130,,1544,0,[],2021-08-11 19:49:43,  du får lige officielt link her  ,0.0
